refLocal;idVehiculo
1845458;-1670230181
1845461;-1960580443
1845462;-1928867208
1845466;-1891793705
1845467;-1195356003
1845468;-1473524928
1845469;-1183255893
1845477;-1096696791
1845478;-1277870400
1845479;-1554355300
1845484;-1678804868
1845490;-1898687583
1845491;-1793514195
1845492;-1400578693
1845493;-1993915733
1845494;-1795765195
1845495;-1150684753
1845496;-1203086701
1845503;-1167169734
1845504;-1437220101
1845509;-1279753993
1845514;-1545107414
1845515;-1505975803
1845517;-1074369367
1845518;-1602784163
1829114;56921
1841916;56822
1935085;57372
1891675;56711
1905410;57264
1954830;-1585836673
1953023;-1269896511
1953024;-1210781195
1953026;-1524237577
1953029;-1509952849
1953030;-1700281055
1953031;-1659187822
1953033;-1711205633
1953034;-1359702107
1953035;-1271243268
1953037;-1159839322
1953038;-1174006391
1953039;-1627154038
1953143;-1767830177
1953406;-1147136103
1953407;-1978474327
1953408;-1286782403
1953042;-1235072976
1953043;-1798463984
1953044;-1591520141
1953045;-1601464939
1953046;-1803710712
1953047;-1161484936
1953048;-1303664654
1953049;-1535889255
1953051;-1692877888
1953053;-1384423570
1953054;-1370715724
1953055;-1631600850
1953056;-1868059474
1953058;-1569464852
1953060;-1666845861
1953061;-1816923261
1953062;-1858837740
1953063;-1900492268
1953064;-1505262536
1953065;-1964618752
1953067;-1961392581
1953068;-1115099931
1953071;-1775719946
1953074;-1489274469
1953075;-1295049408
1953076;-1192770619
1953077;-1602517773
1953078;-1448512977
1953084;-1205137925
1953085;-1230391827
1953092;-1831039148
1953093;-1209366246
1953097;-1185334323
1953098;-1866493964
1953099;-1494245841
1953100;-1069039870
1953101;-1016738301
1953102;-1995071520
1953105;-1006740824
1953109;-1538733407
1953117;-1960275031
1953118;-1687412599
1953125;-1009713770
1953126;-1720791108
1953127;-1587176037
1953128;-1563160883
1953129;-1438338502
1953134;-1196421297
1953135;-1829162584
1953139;-1551610623
1953140;-1753543868
1953141;-1231889671
1953142;-1201737520
1953144;-1419888170
1953360;-1127943750
1953361;-1456505151
1953362;-1247827847
1953363;-1370453847
1953364;-1976319905
1953365;-1951753502
1953366;-1469499783
1953367;-1665378236
1953368;-1448927723
1953369;-1458317917
1953374;-1407731660
1953375;-1391976571
1953376;-1064051151
1953377;-1302819098
1953378;-1560538372
1953379;-1066176903
1953380;-1689198987
1953381;-1152457620
1953382;-1331395240
1953383;-1330078927
1953384;-1650822858
1953385;-1995485439
1953386;-1247654339
1953387;-1676974171
1953388;-1806844105
1953389;-1529062597
1953390;-1225668500
1953392;-1090584951
1953393;-1511243695
1953395;-1683795275
1953396;-1461970424
1953398;-1663069916
1953399;-1771404673
1953400;-1984237372
1953401;-1238019520
1953402;-1728744691
1953403;-1924323995
1953404;-1184676756
1953405;-1013167844
1953410;-1888879675
1953411;-1253981689
1953412;-1929612801
1953413;-1798106353
1953415;-1900320575
1953416;-1910351996
1953417;-1841889262
1953418;-1189636055
1953419;-1723291732
1953422;-1023135325
1953423;-1352784944
1953424;-1012551144
1953425;-1326530331
1953426;-1751420887
1953427;-1555859039
1953428;-1085878051
1953429;-1903142559
1953430;-1308356755
1953431;-1044785122
1953432;-1097600815
1953433;-1471171860
1953434;-1743835649
1953435;-1794429552
1953436;-1518904002
1953437;-1202484740
1953438;-1880536558
1953439;-1075236280
1953440;-1575604681
1953441;-1152751602
1953445;-1177110193
1953446;-1899598623
1953447;-1522163623
1953448;-1299292908
1953449;-1457937802
1953450;-1007115962
1953451;-1163357785
1953452;-1378922480
1953453;-1951632983
1953454;-1639727135
1953455;-1816241366
1953457;-1283553540
1953458;-1970499734
1953460;-1980501320
1953461;-1027856420
1953462;-1996239001
1953463;-1348908365
1953464;-1090827372
1953465;-1520429320
1953466;-1989214758
1953130;-1662823028
1953145;-1490536662
1953146;-1701260985
1953147;-1236266997
1953148;-1535093498
1953149;-1480810520
1953150;-1484974543
1953151;-1257955555
1953152;-1007356063
1953153;-1856302441
1953154;-1922243868
1953155;-1009703481
1953156;-1068905303
1953157;-1506074052
1953158;-1175650892
1953159;-1811172292
1953160;-1497716315
1953161;-1318476581
1953162;-1735336700
1953163;-1478085492
1898232;57242
1852878;57061
1841806;57001
1878628;57144
1950526;57382
727385;52024
1816166;56826
1954301;57111
1307956;54754
1955379;57534
1955427;57534
1955459;57534
1955558;57534
1955613;57534
1955481;57534
1955490;57534
1955498;57534
1955511;57534
1955531;57534
1955546;57534
1955573;57534
1955588;57534
1955596;57534
1955597;57534
1955600;57534
1955607;57534
1955356;57534
1955377;57534
1955574;57534
1955599;57534
1955601;57534
1927080;57388
1825592;56933
1825596;56933
1825597;56933
1825606;56933
1825610;56933
1825611;56933
1825617;56933
1825618;56933
1825642;56933
1825667;56933
1825678;56933
1825687;56933
1825713;56933
1825540;56933
1825543;56933
1825548;56933
1825551;56933
1825559;56933
1825564;56933
1825575;56933
1825583;56933
1825586;56933
1825587;56933
1825612;56933
1825613;56933
1825614;56933
1825615;56933
1825616;56933
1825620;56933
1825621;56933
1825625;56933
1825626;56933
1825634;56933
1825636;56933
1825643;56933
1825647;56933
1825651;56933
1825652;56933
1825653;56933
1825656;56933
1825663;56933
1825679;56933
1825680;56933
1825683;56933
1825684;56933
1825690;56933
1825697;56933
1825700;56933
1825701;56933
1825704;56933
1825705;56933
1825715;56933
1825716;56933
1825717;56933
1825718;56933
1825736;56933
1825738;56933
1825741;56933
1825744;56933
1825750;56933
1825751;56933
1825752;56933
1825753;56933
1825755;56933
1825759;56933
1825760;56933
1825765;56933
1825767;56933
1825771;56933
1699174;56082
1958256;57542
1958260;57542
1958268;57542
1958271;57542
1958272;57542
1958277;57542
1958278;57542
1958280;57542
1958286;57542
1958287;57542
1958293;57542
1958300;57542
1958302;57542
1958304;57542
1958305;57542
1958311;57542
1958312;57542
1958313;57542
1958315;57542
1958318;57542
1958323;57542
1958333;57542
1958339;57542
1958345;57542
1958365;57542
1958372;57542
1958377;57542
1958378;57542
1958388;57542
1958389;57542
1958394;57542
1958413;57542
1958418;57542
1958435;57542
1958444;57542
1958445;57542
1958464;57542
1958466;57542
1958468;57542
1958471;57542
1934146;57367
1895729;57230
1957613;57540
1957642;57540
1958221;57540
1958231;57540
1957643;57540
1875916;57089
1900912;57254
1859280;57096
1774238;-1133246677
1774239;-1680636434
1774241;-1648373456
1774242;-1296851027
1774244;-1469654172
1774247;-1586063341
1774253;-1743165462
1774256;-1094342450
1774259;-1347110738
1774262;-1914887001
1774265;-1043772830
1774268;-1711723169
1774271;-1466784699
1774277;-1395293036
1774283;-1393846579
1774243;-1875618673
1774245;-1654741547
1774246;-1732333686
1774248;-1100336747
1774249;-1235148583
1774251;-1437196011
1774252;-1970417560
1774254;-1191620934
1774255;-1323887519
1774257;-1820715795
1774258;-1738657109
1774263;-1676599813
1774266;-1830759513
1774267;-1054336759
1774269;-1128347412
1774270;-1098862389
1774272;-1425315531
1774273;-1798997408
1774279;-1499142152
1774281;-1849523173
1774284;-1085630122
1774285;-1740192506
1774286;-1061827763
1774287;-1004720968
1774288;-1423711570
1774290;-1450991987
1774291;-1945470074
1774292;-1018991873
1774293;-1007194075
1774294;-1759912934
1774295;-1038434709
1774296;-1845335501
1774297;-1559017587
1774298;-1660371759
1774299;-1264769519
1774301;-1176503190
1774304;-1812058660
1774305;-1086974077
1774307;-1171206368
1774309;-1746121541
1774310;-1007167696
1774312;-1874933546
1774313;-1909764612
1774314;-1521813005
1774315;-1578882660
1774316;-1822022488
1774317;-1403169223
1774322;-1895857576
1774323;-1476841992
1774324;-1835474973
1774325;-1296430212
1774326;-1462835057
1774327;-1090631481
1774330;-1757197014
1774331;-1767013264
1774332;-1569860874
1774333;-1420515398
1774334;-1930926134
1774335;-1176466459
1774336;-1880745135
1774337;-1765503416
1774338;-1866085015
1774339;-1614331161
1774341;-1637329112
1774342;-1506083976
1774344;-1858727793
1774345;-1461707905
1774346;-1483727480
1774347;-1076048506
1774348;-1548663590
1774349;-1629074515
1774350;-1708091694
1774351;-1735914389
1774352;-1800161411
1774353;-1923707768
1774354;-1825412447
1774355;-1290907180
1774356;-1260993277
1774357;-1422439918
1774358;-1382951169
1774359;-1163316754
1774360;-1292483263
1774361;-1883924484
1774362;-1699970478
1774363;-1459190460
1774364;-1707454181
1774365;-1044444752
1774366;-1164552268
1774367;-1275362434
1774368;-1257628004
1774369;-1971469314
1774370;-1512305158
1774371;-1286502880
1774372;-1217565829
1774373;-1672158511
1774374;-1474401364
1774376;-1510060515
1774377;-1616637146
1774378;-1049508073
1774379;-1457688592
1774380;-1425527490
1774381;-1746897002
1774382;-1590755547
1774383;-1965002990
1774384;-1184555899
1774385;-1739513683
1774386;-1104998578
1774387;-1041210974
1774388;-1711317813
1774389;-1833540809
1774390;-1131503621
1774394;-1810560667
1774395;-1435853531
1774396;-1114059610
1774398;-1729627126
1774399;-1612165880
1774400;-1900689531
1774401;-1877886026
1774402;-1339233389
1774403;-1675185200
1774406;-1001526454
1774407;-1086382209
1774408;-1548474040
1774409;-1674282562
1774410;-1361106689
1774411;-1927369120
1774412;-1785892199
1774413;-1784444317
1774414;-1933316126
1774415;-1582602959
1774416;-1658868248
1774417;-1427026157
1774418;-1004541667
1774419;-1078133461
1774420;-1990531901
1774422;-1538826581
1774423;-1516406833
1774424;-1610025003
1774425;-1508725701
1774427;-1784143506
1774428;-1730405893
1774429;-1280392596
1774430;-1086907982
1774431;-1482883906
1774432;-1428120801
1774433;-1251272453
1774434;-1819901048
1774435;-1288087703
1774436;-1819879596
1774437;-1643053670
1774438;-1941050466
1774442;-1490923633
1774443;-1543202250
1774444;-1296089052
1774445;-1954774719
1774446;-1953199641
1774447;-1820799975
1774448;-1898929449
1774449;-1741174943
1774450;-1541674431
1774452;-1509057260
1774453;-1934326025
1774454;-1117921918
1774455;-1025895111
1774456;-1103558423
1774457;-1679713772
1774460;-1510364188
1774462;-1270572435
1774463;-1777355516
1774464;-1145845681
1774465;-1301028273
1774466;-1035226697
1774467;-1984021544
1774468;-1469406616
1774469;-1802225344
1774470;-1281853128
1774471;-1520101693
1774472;-1471236658
1774474;-1805143381
1774475;-1139070169
1774478;-1838971616
1774479;-1501437546
1774480;-1083712423
1774481;-1367191686
1774482;-1271579636
1774483;-1619753365
1811910;-1823227758
1811926;-1533062764
1811927;-1246445790
1811928;-1245073125
1811929;-1583587628
1811930;-1276176345
1811932;-1489632405
1811935;-1397963003
1811937;-1003813988
1811938;-1433224340
1811940;-1843167811
1811941;-1754316999
1811942;-1304170849
1811943;-1745608955
1811944;-1707393137
1811946;-1759661333
1811947;-1691191128
1811948;-1613135726
1811949;-1556917662
1811956;-1885728688
1811957;-1955319527
1811958;-1851538423
1811966;-1146210282
1811967;-1107926396
1811968;-1631808194
1811971;-1669986951
1811972;-1215824754
1811979;-1986579596
1811980;-1579132428
1811984;-1984073258
1811985;-1792266758
1811986;-1948089369
1811991;-1653656102
1811994;-1787576061
1811995;-1667420695
1811996;-1317590217
1812005;-1634306716
1812010;-1525436551
1812014;-1546108162
1812022;-1483931109
1812023;-1277623731
1932264;-1740699128
1932265;-1494117487
1932266;-1799281833
1932267;-1795604380
1932280;-1095875122
1932282;-1988072582
1932288;-1951206896
1932289;-1076103993
1932290;-1787835317
1932293;-1236147079
1932294;-1781990511
1932295;-1466137632
1932296;-1776124303
1932297;-1637331492
1932298;-1735594579
1932299;-1083700996
1932300;-1912577515
1932301;-1781189327
1932302;-1274716301
1932303;-1088205652
1932304;-1787142699
1932305;-1812520842
1932306;-1428805735
1932307;-1723999189
1932308;-1301747483
1932309;-1925354153
1932310;-1668929694
1932311;-1479391732
1932312;-1208692794
1932313;-1510517029
1932315;-1193169728
1932316;-1384448271
1932317;-1723747091
1932319;-1108371987
1932321;-1913823676
1932328;-1811969149
1932329;-1127913624
1932330;-1720987349
1932331;-1641863279
1932332;-1340030468
1932338;-1817063359
1932341;-1827384654
1932342;-1025338759
1932343;-1982489743
1932344;-1702544724
1932345;-1895062024
1932348;-1528341195
1932349;-1779820530
1932350;-1141755243
1932351;-1752416607
1932352;-1275532828
1932358;-1089883533
1932359;-1971753995
1932360;-1908880277
1932361;-1953140734
1932362;-1177459375
1932367;-1368509523
1932368;-1363716912
1932371;-1123401642
1932372;-1463715141
1932374;-1547353996
1932377;-1916012860
1932378;-1648346422
1932379;-1796994584
1932380;-1401885457
1932381;-1252071583
1932382;-1551363399
1932383;-1705676140
1932384;-1995103963
1932385;-1867858502
1932387;-1161842484
1932388;-1166901238
1932389;-1390615434
1932390;-1179561315
1932391;-1736605387
1932392;-1187737212
1932394;-1434819935
1932395;-1215876768
1932396;-1845638184
1932397;-1255176734
1932398;-1971169811
1932399;-1133106107
1932400;-1543459409
1932401;-1854499279
1932402;-1314422594
1932405;-1793607127
1932407;-1211209318
1932409;-1283267393
1932410;-1986462074
1932411;-1678662530
1932413;-1038763756
1932415;-1664137357
1932418;-1041528519
1932419;-1671824097
1932425;-1058942936
1932431;-1525375640
1932432;-1230409418
1932433;-1696146827
1932435;-1159406414
1932474;-1855182960
1932535;-1542294646
1932538;-1992837752
1932540;-1181246038
1932541;-1353340670
1932543;-1701474731
1932544;-1161267883
1932545;-1624123482
1932550;-1329565020
1932552;-1972411128
1932557;-1450096605
1932558;-1052630542
1932562;-1103992347
1932563;-1754504326
1932565;-1435858373
1932568;-1456874529
1932569;-1555109458
1932570;-1552781447
1932571;-1786363103
1932572;-1916236614
1932573;-1926243970
1932574;-1579831036
1932578;-1709853613
1932580;-1643776942
1932581;-1838890036
1932582;-1557032096
1932583;-1639191993
1932584;-1836320475
1932585;-1945583551
1932586;-1656821056
1932587;-1562717254
1932588;-1544047215
1932590;-1558797324
1932593;-1721611407
1932594;-1426045097
1932595;-1047210277
1932596;-1904836727
1932597;-1970791793
1932598;-1209959480
1932600;-1268226678
1811945;-1977981862
1811959;-1262957872
1811960;-1746738716
1811964;-1568512036
1811965;-1533432219
1811969;-1853607909
1811970;-1316431691
1811978;-1223727981
1811983;-1090935484
1811987;-1254773916
1811992;-1864953899
1811997;-1837936471
1811998;-1586884139
1812001;-1453055166
1812002;-1133978507
1812006;-1894017731
1812013;-1793118201
1812016;-1320604297
1812017;-1587505843
1812021;-1234981714
1812024;-1320827484
1812025;-1803958481
1812026;-1810600261
1812027;-1463783638
1812028;-1492041053
1812030;-1024668688
1812033;-1393849888
1812035;-1702929602
1812036;-1224099899
1812037;-1140385338
1812043;-1028765254
1812045;-1199622083
1812047;-1779237248
1812048;-1680974311
1812050;-1933349378
1812051;-1481748365
1812052;-1579353588
1812053;-1296227098
1812057;-1636264148
1812058;-1709205162
1812059;-1448944137
1812064;-1101508067
1812066;-1618767009
1812067;-1017147724
1812073;-1424538753
1812074;-1135156135
1812075;-1310034004
1812076;-1419469157
1812077;-1495632725
1812078;-1146108832
1812079;-1704277567
1812080;-1135508965
1812081;-1919960530
1812082;-1232465707
1812083;-1999209773
1812084;-1383215158
1812085;-1241626417
1812086;-1572259619
1812087;-1359042893
1812091;-1709719000
1812092;-1026954273
1812094;-1101857670
1812097;-1725913850
1812098;-1906407132
1812102;-1574631710
1812107;-1811528133
1812111;-1484290050
1812112;-1020885291
1812113;-1050309878
1812114;-1322921771
1812122;-1252883692
1812124;-1991523145
1812125;-1156115937
1812133;-1357271116
1812134;-1609152013
1812137;-1705293675
1812141;-1980818207
1812142;-1323738287
1812146;-1006249488
1812147;-1226481720
1812149;-1388842851
1812150;-1712177042
1812154;-1127860966
1873296;57130
1943236;57364
1716914;56409
1823775;56928
1751715;56547
1808910;56849
1847278;57018
1952719;57484
1952731;57484
1952732;57484
1952736;57484
1952737;57484
1952755;57484
1952771;57484
1952772;57484
1952773;57484
1952774;57484
1952785;57484
1952786;57484
1952812;57484
1952824;57484
1952827;57484
1952828;57484
1952829;57484
1952856;57484
1952873;57484
1952874;57484
1952875;57484
1952876;57484
1952878;57484
1952879;57484
1952880;57484
1952881;57484
1952883;57484
1952897;57484
1952898;57484
1952899;57484
1952915;57484
1952924;57484
1952930;57484
1952932;57484
1952933;57484
1704494;56357
1324049;54878
1797821;56675
1909364;57287
1956596;57511
1856924;57076
1954031;56613
1841621;56998
1701272;56344
1701297;56344
1953493;-1547417206
1953494;-1595084199
1953496;-1221984996
1953497;-1394555147
1953498;-1028829699
1953499;-1228476077
1953501;-1906407336
1953502;-1311664075
1953503;-1711028596
1953504;-1308532923
1953506;-1036970871
1953507;-1533543303
1953508;-1598205729
1953509;-1861762827
1953510;-1379514304
1953511;-1636727256
1953512;-1345114905
1953513;-1237277545
1953514;-1541581549
1953515;-1638273306
1953516;-1524642129
1953519;-1077965684
1953520;-1024506020
1953522;-1043640687
1953523;-1438623713
1953524;-1243336636
1953526;-1400260112
1953528;-1398134460
1953530;-1422021423
1953531;-1500487771
1953532;-1499823043
1953533;-1155289215
1953534;-1669120079
1953535;-1266121328
1953536;-1607299673
1953537;-1455328107
1953538;-1654932476
1953539;-1218985554
1953540;-1004254300
